#OTU_ID	SAKR1	SAKR2
OTU_32928	0	0
OTU_72155	0	0
OTU_67891	0	0
OTU_59986	0	0
OTU_27447	0	0
OTU_84688	0	0
OTU_48217	0	0
OTU_25888	0	0
OTU_84297	0	0
OTU_79150	0	0
OTU_83392	0	0
OTU_63946	0	0
OTU_96776	0	0
OTU_82025	0	0
OTU_43091	0	0
OTU_20959	0	0
OTU_97611	0	0
OTU_38530	0	0
OTU_86607	0	0
OTU_67825	0	0
OTU_88743	0	0
OTU_29458	0	0
OTU_85423	0	0
OTU_38532	0	0
OTU_97612	0	0
OTU_93201	0	0
OTU_95143	0	0
OTU_83391	0	0
OTU_65995	0	0
OTU_67828	0	0
OTU_73744	0	0
OTU_84825	0	0
OTU_78929	0	0
OTU_83393	0	0
OTU_85947	0	0
OTU_77182	0	0
OTU_56533	0	0
OTU_94183	0	0
OTU_40966	0	0
OTU_69994	0	0
OTU_38531	0	0
OTU_91364	0	0
OTU_91365	0	0
OTU_65605	0	0
OTU_62015	0	0
OTU_97197	0	0
OTU_23364	0	0
OTU_89269	0	0
OTU_62016	0	0
OTU_76874	0	0
OTU_67085	0	0
OTU_78262	0	0
OTU_31061	0	0
OTU_37837	0	0
OTU_67848	0	0
OTU_56531	0	0
OTU_48218	0	0
OTU_70751	0	0
OTU_96441	0	0
OTU_93057	0	0
OTU_37829	0	0
OTU_47858	0	0
OTU_31835	0	0
OTU_96777	0	0
OTU_63950	0	0
OTU_48172	0	0
OTU_24944	0	0
OTU_43686	0	0
OTU_44470	0	0
OTU_56413	0	0
OTU_92388	0	0
OTU_71227	0	0
OTU_92610	0	0
OTU_58344	0	0
OTU_20977	0	0
OTU_56532	0	0
OTU_73998	0	0
OTU_72156	0	0
OTU_61935	0	0
OTU_84691	0	0
OTU_88737	0	0
OTU_42283	0	0
OTU_86608	0	0
OTU_32355	0	0
OTU_57668	0	0
OTU_44500	0	0
OTU_34997	0	0
OTU_63977	0	0
OTU_76525	0	0
OTU_50314	0	0
OTU_83390	0	0
OTU_81437	0	0
OTU_73995	0	0
OTU_83931	0	0
OTU_59307	0	0
OTU_93058	0	0
OTU_89581	0	0
OTU_42723	0	0
OTU_90387	0	0
OTU_71638	0	0
OTU_75397	0	0
OTU_42734	0	0
OTU_38526	0	0
OTU_85943	0	0
OTU_89784	0	0
OTU_37828	0	0
OTU_97599	0	0
OTU_41465	0	0
OTU_73494	0	0
OTU_87460	0	0
OTU_85944	0	0
OTU_78928	0	0
OTU_95158	0	0
OTU_53934	0	0
OTU_35007	0	0
OTU_75704	0	0
OTU_63574	0	0
OTU_27901	0	0
OTU_78925	0	0
OTU_92404	0	0
OTU_85231	0	0
OTU_42001	0	0
OTU_96442	0	0
OTU_93223	0	0
OTU_97201	0	0
OTU_93636	0	0
OTU_96444	0	0
OTU_46702	0	0
OTU_67119	0	0
OTU_93192	0	0
OTU_40931	0	0
OTU_96445	0	0
OTU_66755	0	0
OTU_66757	0	0
OTU_84822	0	0
OTU_41217	0	0
OTU_48590	0	0
OTU_85928	0	0
OTU_97200	0	0
OTU_28589	0	0
OTU_58925	0	0
OTU_91373	0	0
OTU_44471	0	0
OTU_75743	0	0
OTU_44484	0	0
OTU_42735	0	0
OTU_44481	0	0
OTU_93193	0	0
OTU_28281	0	0
OTU_66761	0	0
OTU_77821	0	0
OTU_55186	0	0
OTU_87146	0	0
OTU_35110	0	0
OTU_63978	0	0
OTU_72157	0	0
OTU_40976	0	0
OTU_81367	0	0
OTU_89583	0	0
OTU_81477	0	0
OTU_19744	0	0
OTU_59142	0	0
OTU_87140	0	0
OTU_47475	0	0
OTU_31155	0	0
OTU_20355	0	0
OTU_97627	0	0
OTU_76248	0	0
OTU_51819	0	0
OTU_78923	0	0
OTU_97183	0	0
OTU_91374	0	0
OTU_33817	0	0
OTU_73996	0	0
OTU_69896	0	0
OTU_30831	0	0
OTU_87462	0	0
OTU_41505	0	0
OTU_58348	0	0
OTU_35984	0	0
OTU_93060	0	0
OTU_77972	0	0
OTU_57009	0	0
OTU_35006	0	0
OTU_89582	0	0
OTU_82018	0	0
OTU_30072	0	0
OTU_78901	0	0
OTU_25889	0	0
OTU_85945	0	0
OTU_57011	0	0
OTU_83075	0	0
OTU_72158	0	0
OTU_70738	0	0
OTU_74001	0	0
OTU_71220	0	0
OTU_57690	0	0
OTU_41524	0	0
OTU_97177	0	0
OTU_21871	0	0
OTU_25461	0	0
OTU_29349	0	0
OTU_65505	0	0
OTU_65610	0	0
OTU_96775	0	0
OTU_31757	0	0
OTU_86590	0	0
OTU_58912	0	0
OTU_40977	0	0
OTU_85946	0	0
OTU_38606	0	0
OTU_32969	0	0
OTU_94185	0	0
OTU_66710	0	0
OTU_33891	0	0
OTU_74580	0	0
OTU_87401	0	0
OTU_25977	0	0
OTU_52925	0	0
OTU_55132	0	0
OTU_53959	0	0
OTU_48194	0	0
OTU_88088	0	0
OTU_70736	0	0
OTU_70737	0	0
OTU_26690	0	0
OTU_41468	0	0
OTU_77973	0	0
OTU_57686	0	0
OTU_85926	0	0
OTU_84685	0	0
OTU_46696	0	0
OTU_73495	0	0
OTU_81023	0	0
OTU_92381	0	0
OTU_77955	0	0
OTU_67827	0	0
OTU_74752	0	0
OTU_55254	0	0
OTU_89801	0	0
OTU_40969	0	0
OTU_67086	0	0
OTU_35577	0	0
OTU_62307	0	0
OTU_48195	0	0
OTU_87497	0	0
OTU_76872	0	0
OTU_39782	0	0
OTU_35505	0	0
OTU_58352	0	0
OTU_82020	0	0
OTU_62043	0	0
OTU_76344	0	0
OTU_63972	0	0
OTU_67826	0	0
OTU_95144	0	0
OTU_87139	0	0
OTU_51068	0	0
OTU_58917	0	0
OTU_81017	0	0
OTU_28531	0	0
OTU_75745	0	0
OTU_31429	0	0
OTU_40970	0	0
OTU_56980	0	0
OTU_59166	0	0
OTU_94187	0	0
OTU_40968	0	0
OTU_96770	0	0
OTU_78902	0	0
OTU_62042	0	0
OTU_77953	0	0
OTU_76346	0	0
OTU_87494	0	0
OTU_59510	0	0
OTU_48187	0	0
OTU_84824	0	0
OTU_81387	0	0
OTU_51066	0	0
OTU_79382	0	0
OTU_89584	0	0
OTU_48188	0	0
OTU_46703	0	0
OTU_61462	0	0
OTU_38447	0	0
OTU_89585	0	0
OTU_95142	0	0
OTU_35014	0	0
OTU_55184	0	0
OTU_62040	0	0
OTU_91367	0	0
OTU_47127	0	0
OTU_75103	0	0
OTU_37838	0	0
OTU_48189	0	0
OTU_28532	0	0
OTU_51063	0	0
OTU_81026	0	0
OTU_55196	0	0
OTU_24711	0	0
OTU_57692	0	0
OTU_95189	0	0
OTU_93052	0	0
OTU_71228	0	0
OTU_81147	0	0
OTU_29046	0	0
OTU_67087	0	0
OTU_52888	0	0
OTU_64876	0	0
OTU_33996	0	0
OTU_32968	0	0
OTU_87145	0	0
OTU_60349	0	0
OTU_87138	0	0
OTU_72159	0	0
OTU_89182	0	0
OTU_91715	0	0
OTU_82019	0	0
OTU_55197	0	0
OTU_78253	0	0
OTU_59157	0	0
OTU_42725	0	0
OTU_73584	0	0
OTU_76870	0	0
OTU_83999	0	0
OTU_90998	0	0
OTU_29604	0	0
OTU_63973	0	0
OTU_93224	0	0
OTU_50312	0	0
OTU_58347	0	0
OTU_34001	0	0
OTU_57707	0	0
OTU_67870	0	0
OTU_91524	0	0
OTU_71300	0	0
OTU_71301	0	0
OTU_84818	0	0
OTU_29344	0	0
OTU_87500	0	0
OTU_74753	0	0
OTU_78264	0	0
OTU_30631	0	0
OTU_46745	0	0
OTU_63271	0	0
OTU_47480	0	0
OTU_51847	0	0
OTU_61614	0	0
OTU_56511	0	0
OTU_93447	0	0
OTU_42724	0	0
OTU_75744	0	0
OTU_50313	0	0
OTU_35516	0	0
OTU_44482	0	0
OTU_65608	0	0
OTU_74748	0	0
OTU_73212	0	0
OTU_39788	0	0
OTU_32008	0	0
OTU_44483	0	0
OTU_84678	0	0
OTU_65606	0	0
OTU_63273	0	0
OTU_51086	0	0
OTU_96774	0	0
OTU_96398	0	0
OTU_40971	0	0
OTU_95188	0	0
OTU_63270	0	0
OTU_32839	0	0
OTU_65604	0	0
OTU_95184	0	0
OTU_73999	0	0
OTU_72588	0	0
OTU_94186	0	0
OTU_84817	0	0
OTU_39764	0	0
OTU_66709	0	0
OTU_84826	0	0
OTU_53936	0	0
OTU_40972	0	0
OTU_61960	0	0
OTU_46754	0	0
OTU_57691	0	0
OTU_39765	0	0
OTU_56570	0	0
OTU_97198	0	0
OTU_95036	0	0
OTU_32967	0	0
OTU_16625	0	0
OTU_39766	0	0
OTU_84679	0	0
OTU_96566	0	0
OTU_83378	0	0
OTU_26005	0	0
OTU_89216	0	0
OTU_55185	0	0
OTU_71299	0	0
OTU_29298	0	0
OTU_29348	0	0
OTU_78911	0	0
OTU_91369	0	0
OTU_44474	0	0
OTU_74813	0	0
OTU_55103	0	0
OTU_64877	0	0
OTU_58342	0	0
OTU_73496	0	0
OTU_80507	0	0
OTU_77976	0	0
OTU_89219	0	0
OTU_89220	0	0
OTU_58350	0	0
OTU_97608	0	0
OTU_97615	0	0
OTU_11531	0	0
OTU_28272	0	0
OTU_84814	0	0
OTU_82197	0	0
OTU_56509	0	0
OTU_39767	0	0
OTU_97616	0	0
OTU_76345	0	0
OTU_32015	0	0
OTU_96764	0	0
OTU_55459	0	0
OTU_81366	0	0
OTU_44551	0	0
OTU_35595	0	0
OTU_82574	0	0
OTU_51846	0	0
OTU_63272	0	0
OTU_67088	0	0
OTU_87625	0	0
OTU_18399	0	0
OTU_59290	0	0
OTU_89221	0	0
OTU_92405	0	0
OTU_35513	0	0
OTU_83381	0	0
OTU_53933	0	0
OTU_75791	0	0
OTU_48186	0	0
OTU_20773	0	0
OTU_57833	0	0
OTU_71476	0	0
OTU_86591	0	0
OTU_44473	0	0
OTU_89213	0	0
OTU_96399	0	0
OTU_72160	0	0
OTU_65609	0	0
OTU_59262	0	0
OTU_58944	0	0
OTU_57540	0	0
OTU_56757	0	0
OTU_70739	0	0
OTU_60937	0	0
OTU_59158	0	0
OTU_23592	0	0
OTU_66708	0	0
OTU_66705	0	0
OTU_31756	0	0
OTU_81365	0	0
OTU_73497	0	0
OTU_86609	0	0
OTU_44475	0	0
OTU_73481	0	0
OTU_66402	0	0
OTU_97614	0	0
OTU_73791	0	0
OTU_66702	0	0
OTU_67117	0	0
OTU_73498	0	0
OTU_37881	0	0
OTU_55192	0	0
OTU_63975	0	0
OTU_27632	0	0
OTU_96758	0	0
OTU_66000	0	0
OTU_35022	0	0
OTU_81302	0	0
OTU_76433	0	0
OTU_88161	0	0
OTU_89578	0	0
OTU_59291	0	0
OTU_51839	0	0
OTU_57013	0	0
OTU_47474	0	0
OTU_84823	0	0
OTU_84351	0	0
OTU_29845	0	0
OTU_41469	0	0
OTU_21926	0	0
OTU_65756	0	0
OTU_41466	0	0
OTU_49569	0	0
OTU_37804	0	0
OTU_57012	0	0
OTU_65599	0	0
OTU_74222	0	0
OTU_90388	0	0
OTU_52975	0	0
OTU_79866	0	0
OTU_38065	0	0
OTU_97431	0	0
OTU_88723	0	0
OTU_15182	0	0
OTU_73250	0	0
OTU_36149	0	0
OTU_37092	0	0
OTU_78252	0	0
OTU_87502	0	0
OTU_31430	0	0
OTU_79869	0	0
OTU_19458	0	0
OTU_75792	0	0
OTU_29248	0	0
OTU_81368	0	0
OTU_78903	0	0
OTU_62870	0	0
OTU_76869	0	0
OTU_55190	0	0
OTU_28273	0	0
OTU_69884	0	0
OTU_74044	0	0
OTU_58351	0	0
OTU_65611	0	0
OTU_76882	0	0
OTU_79868	0	0
OTU_87268	0	0
OTU_35514	0	0
OTU_41470	0	0
OTU_73499	0	0
OTU_74045	0	0
OTU_71302	0	0
OTU_80509	0	0
OTU_18678	0	0
OTU_77971	0	0
OTU_63976	0	0
OTU_51087	0	0
OTU_44560	0	0
OTU_40974	0	0
OTU_40973	0	0
OTU_72161	0	0
OTU_28937	0	0
OTU_93639	0	0
OTU_82272	0	0
OTU_58943	0	0
OTU_87976	0	0
OTU_51088	0	0
OTU_58961	0	0
OTU_46744	0	0
OTU_58376	0	0
OTU_94776	0	0
OTU_36379	0	0
OTU_50315	0	0
OTU_72292	0	0
OTU_28588	0	0
OTU_90397	0	0
OTU_61459	0	0
OTU_93200	0	0
OTU_37871	0	0
OTU_86606	0	0
OTU_92279	0	0
OTU_92278	0	0
OTU_62048	0	0
OTU_83602	0	0
OTU_37882	0	0
OTU_78263	0	0
OTU_26844	0	0
OTU_55130	0	0
OTU_34462	0	0
OTU_82121	0	0
OTU_59091	0	0
OTU_71687	0	0
OTU_75395	0	0
OTU_97610	0	0
OTU_63186	0	0
OTU_65612	0	0
OTU_89214	0	0
OTU_88724	0	0
OTU_34524	0	0
OTU_50941	0	0
OTU_84116	0	0
OTU_48192	0	0
OTU_89786	0	0
OTU_35515	0	0
OTU_51848	0	0
OTU_44727	0	0
OTU_35012	0	0
OTU_87176	0	0
OTU_82805	0	0
OTU_50316	0	0
OTU_71315	0	0
OTU_38451	0	0
OTU_80510	0	0
OTU_93203	0	0
OTU_46747	0	0
OTU_37870	0	0
OTU_97609	0	0
OTU_53939	0	0
OTU_76866	0	0
OTU_50970	0	0
OTU_53944	0	0
OTU_35013	0	0
OTU_40963	0	0
OTU_50234	0	0
OTU_48193	0	0
OTU_26626	0	0
OTU_76878	0	0
OTU_37028	0	0
OTU_64878	0	0
OTU_74612	0	0
OTU_63187	0	0
OTU_84352	0	0
OTU_97607	0	0
OTU_66706	0	0
OTU_41547	0	0
OTU_77022	0	0
OTU_62859	0	0
OTU_74761	0	0
OTU_35508	0	0
OTU_23473	0	0
OTU_72162	0	0
OTU_34469	0	0
OTU_44468	0	0
OTU_92303	0	0
OTU_37872	0	0
OTU_69878	0	0
OTU_89794	0	0
OTU_76943	0	0
OTU_41860	0	0
OTU_30037	0	0
OTU_35018	0	0
OTU_93195	0	0
OTU_35015	0	0
OTU_71314	0	0
OTU_51849	0	0
OTU_31953	0	0
OTU_72163	0	0
OTU_51986	0	0
OTU_97176	0	0
OTU_76632	0	0
OTU_62871	0	0
OTU_30087	0	0
OTU_92280	0	0
OTU_94192	0	0
OTU_87495	0	0
OTU_41548	0	0
OTU_94191	0	0
OTU_38454	0	0
OTU_97184	0	0
OTU_47466	0	0
OTU_65998	0	0
OTU_84690	0	0
OTU_28580	0	0
OTU_89782	0	0
OTU_9840	0	0
OTU_93553	0	0
OTU_95182	0	0
OTU_84846	0	0
OTU_41326	0	0
OTU_74756	0	0
OTU_55188	0	0
OTU_32335	0	0
OTU_27034	0	0
OTU_79870	0	0
OTU_57014	0	0
OTU_77747	0	0
OTU_39752	0	0
OTU_37873	0	0
OTU_73500	0	0
OTU_28093	1	0
OTU_44845	0	0
OTU_38453	0	0
OTU_57682	0	0
OTU_90970	0	0
OTU_81391	0	0
OTU_86592	0	0
OTU_28725	0	0
OTU_94884	0	0
OTU_62872	0	0
OTU_89188	0	0
OTU_29995	0	0
OTU_47564	0	0
OTU_52971	0	0
OTU_27083	0	0
OTU_70860	0	0
OTU_63322	0	0
OTU_64879	0	0
OTU_74613	0	0
OTU_57669	0	0
OTU_84844	0	0
OTU_58353	0	0
OTU_83091	0	0
OTU_30039	0	0
OTU_70859	0	0
OTU_47467	0	0
OTU_51845	0	0
OTU_92282	0	0
OTU_84310	0	0
OTU_95187	0	0
OTU_84845	0	0
OTU_46746	0	0
OTU_88727	0	0
OTU_52453	0	0
OTU_65743	0	0
OTU_46258	0	0
OTU_62045	0	0
OTU_63965	0	0
OTU_84307	0	0
OTU_95185	0	0
OTU_94188	0	0
OTU_57636	0	0
OTU_50318	0	0
OTU_58949	0	0
OTU_81028	0	0
OTU_33561	0	0
OTU_64880	0	0
OTU_71308	0	0
OTU_67643	0	0
OTU_90381	0	0
OTU_53942	0	0
OTU_58130	0	0
OTU_59311	0	0
OTU_56996	0	0
OTU_74754	0	0
OTU_61058	0	0
OTU_62047	0	0
OTU_69385	0	0
OTU_29906	0	0
OTU_71309	0	0
OTU_29695	0	0
OTU_87493	0	0
OTU_76868	0	0
OTU_44472	0	0
OTU_89781	0	0
OTU_49967	0	0
OTU_28269	0	0
OTU_75748	0	0
OTU_77954	0	0
OTU_57016	0	0
OTU_88458	0	0
OTU_90382	0	0
OTU_56513	0	0
OTU_84946	0	0
OTU_58948	0	0
OTU_62290	0	0
OTU_67524	0	0
OTU_84689	0	0
OTU_42755	0	0
OTU_47479	0	0
OTU_62046	0	0
OTU_79865	0	0
OTU_30330	0	0
OTU_97603	0	0
OTU_25745	0	0
OTU_31408	0	0
OTU_84101	0	0
OTU_53264	0	0
OTU_44469	0	0
OTU_59092	0	0
OTU_83379	0	0
OTU_91370	0	0
OTU_92283	0	0
OTU_76867	0	0
OTU_67875	0	0
OTU_75749	0	0
OTU_86588	0	0
OTU_48190	0	0
OTU_90384	0	0
OTU_77951	0	0
OTU_73249	0	0
OTU_58942	0	0
OTU_63009	0	0
OTU_30672	0	0
OTU_84670	0	0
OTU_38581	0	0
OTU_87177	0	0
OTU_65730	0	0
OTU_88484	0	0
OTU_82027	0	0
OTU_51838	0	0
OTU_78905	0	0
OTU_51090	0	0
OTU_88726	0	0
OTU_62049	0	0
OTU_90386	0	0
OTU_35509	0	0
OTU_67124	0	0
OTU_66020	0	0
OTU_69176	0	0
OTU_41549	0	0
OTU_96863	0	0
OTU_86597	0	0
OTU_93196	0	0
OTU_53940	0	0
OTU_58349	0	0
OTU_93042	0	0
OTU_79874	0	0
OTU_52972	0	0
OTU_71688	0	0
OTU_66018	0	0
OTU_89572	0	0
OTU_90383	0	0
OTU_91003	0	0
OTU_80516	0	0
OTU_25446	0	0
OTU_53941	0	0
OTU_66019	0	0
OTU_79875	0	0
OTU_84669	0	0
OTU_57015	0	0
OTU_69877	0	0
OTU_71689	0	0
OTU_56514	0	0
OTU_84665	0	0
OTU_66722	0	0
OTU_83902	0	0
OTU_23961	0	0
OTU_66015	0	0
OTU_80541	0	0
OTU_88719	0	0
OTU_83260	0	0
OTU_23273	0	0
OTU_97604	0	0
OTU_83380	0	0
OTU_47476	0	0
OTU_77380	0	0
OTU_33218	0	0
OTU_74758	0	0
OTU_45354	0	0
OTU_67872	0	0
OTU_24984	0	0
OTU_82017	0	0
OTU_51843	0	0
OTU_85920	0	0
OTU_70847	0	0
OTU_58947	0	0
OTU_24946	0	0
OTU_67874	0	0
OTU_91408	0	0
OTU_47478	0	0
OTU_25904	0	0
OTU_80448	0	0
OTU_33811	0	0
OTU_89576	0	0
OTU_76875	0	0
OTU_97175	0	0
OTU_25261	0	0
OTU_97242	0	0
OTU_90385	0	0
OTU_84664	0	0
OTU_84819	0	0
OTU_56546	0	0
OTU_38115	0	0
OTU_93189	0	0
OTU_74519	0	0
OTU_35572	0	0
OTU_65912	0	0
OTU_46743	0	0
OTU_69875	0	0
OTU_91001	0	0
OTU_58945	0	0
OTU_47501	0	0
OTU_35016	0	0
OTU_94189	0	0
OTU_85782	0	0
OTU_82554	0	0
OTU_25962	0	0
OTU_96755	0	0
OTU_35344	0	0
OTU_50317	0	0
OTU_30331	0	0
OTU_29346	0	0
OTU_66720	0	0
OTU_64881	0	0
OTU_37836	0	0
OTU_85914	0	0
OTU_79873	0	0
OTU_71691	0	0
OTU_91407	0	0
OTU_70846	0	0
OTU_60367	0	0
OTU_79960	0	0
OTU_81390	0	0
OTU_88193	0	0
OTU_48167	0	0
OTU_92284	0	0
OTU_22488	0	0
OTU_86589	0	0
OTU_62051	0	0
OTU_35573	0	0
OTU_62050	0	0
OTU_48896	0	0
OTU_57681	0	0
OTU_94190	0	0
OTU_96756	0	0
OTU_77952	0	0
OTU_55198	0	0
OTU_74757	0	0
OTU_40964	0	0
OTU_33461	0	0
OTU_39754	0	0
OTU_92281	0	0
OTU_69277	0	0
OTU_71705	0	0
OTU_50983	0	0
OTU_93187	0	0
OTU_81376	0	0
OTU_80518	0	0
OTU_41542	0	0
OTU_83369	0	0
OTU_58354	0	0
OTU_51093	0	0
OTU_57018	0	0
OTU_32654	0	0
OTU_29223	0	0
OTU_66723	0	0
OTU_71658	0	0
OTU_28264	0	0
OTU_96772	0	0
OTU_50319	0	0
OTU_39753	0	0
OTU_76840	0	0
OTU_87202	0	0
OTU_97298	0	0
OTU_77963	0	0
OTU_57670	0	0
OTU_22087	0	0
OTU_40965	0	0
OTU_58358	0	0
OTU_95183	0	0
OTU_95155	0	0
OTU_82558	0	0
OTU_96406	0	0
OTU_71886	0	0
OTU_72164	0	0
OTU_38580	0	0
OTU_90909	0	0
OTU_34466	0	0
OTU_51092	0	0
OTU_91409	0	0
OTU_92199	0	0
OTU_44479	0	0
OTU_56508	0	0
OTU_34209	0	0
OTU_84209	0	0
OTU_90906	0	0
OTU_58884	0	0
OTU_89569	0	0
OTU_89218	0	0
OTU_51094	0	0
OTU_69874	0	0
OTU_35017	0	0
OTU_65747	0	0
OTU_70861	0	0
OTU_90035	0	0
OTU_26691	0	0
OTU_92285	0	0
OTU_74475	0	0
OTU_62912	0	0
OTU_86596	0	0
OTU_21788	0	0
OTU_59093	0	0
OTU_84820	0	0
OTU_53943	0	0
OTU_71297	0	0
OTU_84309	0	0
OTU_90907	0	0
OTU_57019	0	0
OTU_76431	0	0
OTU_44478	0	0
OTU_57017	0	0
OTU_65997	0	0
OTU_90908	0	0
OTU_35021	0	0
OTU_87499	0	0
OTU_93183	0	0
OTU_82598	0	0
OTU_67116	0	0
OTU_91759	0	0
OTU_47500	0	0
OTU_65999	0	0
OTU_57152	0	0
OTU_47502	0	0
OTU_35020	0	0
OTU_87501	0	0
OTU_41543	0	0
OTU_48176	0	0
OTU_62900	0	0
OTU_63966	0	0
OTU_88110	0	0
OTU_66724	0	0
OTU_40915	0	0
OTU_40985	0	0
OTU_67871	0	0
OTU_78311	0	0
OTU_93188	0	0
OTU_94659	0	0
OTU_65996	0	0
OTU_84821	0	0
OTU_55194	0	0
OTU_58356	0	0
OTU_42730	0	0
OTU_80521	0	0
OTU_89568	0	0
OTU_96231	0	0
OTU_89567	0	0
OTU_50338	0	0
OTU_30624	0	0
OTU_52964	0	0
OTU_37878	0	0
OTU_74516	0	0
OTU_61889	0	0
OTU_94712	0	0
OTU_89217	0	0
OTU_72165	0	0
OTU_93039	0	0
OTU_63956	0	0
OTU_69948	0	0
OTU_71303	0	0
OTU_23426	0	0
OTU_59306	0	0
OTU_77964	0	0
OTU_51030	0	0
OTU_62901	0	0
OTU_96401	0	0
OTU_67861	0	0
OTU_82550	0	0
OTU_72166	0	0
OTU_94194	0	0
OTU_64206	0	0
OTU_74517	0	0
OTU_80520	0	0
OTU_66718	0	0
OTU_57671	0	0
OTU_56973	0	0
OTU_97606	0	0
OTU_28296	0	0
OTU_74042	0	0
OTU_73502	0	0
OTU_80515	0	0
OTU_96773	0	0
OTU_85916	0	0
OTU_83368	0	0
OTU_58247	0	0
OTU_16723	0	0
OTU_88718	0	0
OTU_59308	0	0
OTU_70864	0	0
OTU_88752	0	0
OTU_77962	0	0
OTU_75750	0	0
OTU_78934	0	0
OTU_91410	0	0
OTU_92304	0	0
OTU_83365	0	0
OTU_69950	0	0
OTU_62904	0	0
OTU_71684	0	0
OTU_82016	0	0
OTU_30658	0	0
OTU_7113	1	1
OTU_80514	0	0
OTU_58881	0	0
OTU_87201	0	0
OTU_89774	0	0
OTU_70841	0	0
OTU_84308	0	0
OTU_67852	0	0
OTU_34453	0	0
OTU_66719	0	0
OTU_64861	0	0
OTU_82549	0	0
OTU_78931	0	0
OTU_92300	0	0
OTU_35574	0	0
OTU_79884	0	0
OTU_62906	0	0
OTU_44459	0	0
OTU_35130	0	0
OTU_53931	0	0
OTU_58882	0	0
OTU_84847	0	0
OTU_31455	0	0
OTU_78933	0	0
OTU_89773	0	0
OTU_89577	0	0
OTU_56512	0	0
OTU_85913	0	0
OTU_97178	0	0
OTU_33664	0	0
OTU_84848	0	0
OTU_59096	0	0
OTU_55195	0	0
OTU_71288	0	0
OTU_59293	0	0
OTU_94193	0	0
OTU_65735	0	0
OTU_56577	0	0
OTU_58876	0	0
OTU_66963	0	0
OTU_64882	0	0
OTU_29918	0	0
OTU_39791	0	0
OTU_62903	0	0
OTU_59095	0	0
OTU_74004	0	0
OTU_82547	0	0
OTU_51831	0	0
OTU_86593	0	0
OTU_67121	0	0
OTU_65734	0	0
OTU_90326	0	0
OTU_51032	0	0
OTU_62905	0	0
OTU_90248	0	0
OTU_47513	0	0
OTU_53932	0	0
OTU_64858	0	0
OTU_41537	0	0
OTU_81383	0	0
OTU_51033	0	0
OTU_50343	0	0
OTU_71692	0	0
OTU_34454	0	0
OTU_42928	0	0
OTU_81385	0	0
OTU_62052	0	0
OTU_63210	0	0
OTU_82552	0	0
OTU_59117	0	0
OTU_33997	0	0
OTU_51817	0	0
OTU_78300	0	0
OTU_86594	0	0
OTU_92298	0	0
OTU_59118	0	0
OTU_71690	0	0
OTU_35132	0	0
OTU_48175	0	0
OTU_73507	0	0
OTU_71289	0	0
OTU_47503	0	0
OTU_57672	0	0
OTU_51031	0	0
OTU_59116	0	0
OTU_96757	0	0
OTU_32425	0	0
OTU_42990	0	0
OTU_77956	0	0
OTU_75554	0	0
OTU_56505	0	0
OTU_44458	0	0
OTU_62907	0	0
OTU_87423	0	0
OTU_58357	0	0
OTU_80513	0	0
OTU_88721	0	0
OTU_63209	0	0
OTU_87178	0	0
OTU_58355	0	0
OTU_72737	0	0
OTU_76406	0	0
OTU_64860	0	0
OTU_82061	0	0
OTU_42736	0	0
OTU_37880	0	0
OTU_90910	0	0
OTU_55142	0	0
OTU_48168	0	0
OTU_51769	0	0
OTU_93586	0	0
OTU_90911	0	0
OTU_76408	0	0
OTU_53946	0	0
OTU_62902	0	0
OTU_47504	0	0
OTU_87174	0	0
OTU_57667	0	0
OTU_37036	0	0
OTU_71312	0	0
OTU_50340	0	0
OTU_75741	0	0
OTU_38450	0	0
OTU_32172	0	0
OTU_38705	0	0
OTU_58972	0	0
OTU_81389	0	0
OTU_51830	0	0
OTU_52962	0	0
OTU_79876	0	0
OTU_32427	0	0
OTU_90912	0	0
OTU_80442	0	0
OTU_23015	0	0
OTU_34122	0	0
OTU_46545	0	0
OTU_28778	0	0
OTU_58359	0	0
OTU_63188	0	0
OTU_60593	0	0
OTU_32715	0	0
OTU_42737	0	0
OTU_41083	0	0
OTU_28579	0	0
OTU_77807	0	0
OTU_55143	0	0
OTU_77495	0	0
OTU_87187	0	0
OTU_41546	0	0
OTU_24757	0	0
OTU_82266	0	0
OTU_32217	0	0
OTU_84687	0	0
OTU_88717	0	0
OTU_58880	0	0
OTU_81050	0	0
OTU_48171	0	0
OTU_95153	0	0
OTU_35131	0	0
OTU_26877	0	0
OTU_48888	0	0
OTU_90913	0	0
OTU_40960	0	0
OTU_91411	0	0
OTU_64859	0	0
OTU_73504	0	0
OTU_53945	0	0
OTU_91535	0	0
OTU_28776	0	0
OTU_40961	0	0
OTU_77948	0	0
OTU_65962	0	0
OTU_65853	0	0
OTU_57665	0	0
OTU_44480	0	0
OTU_58360	0	0
OTU_89163	0	0
OTU_35023	0	0
OTU_96726	0	0
OTU_88720	0	0
OTU_84056	0	0
OTU_77030	0	0
OTU_40954	0	0
OTU_78302	0	0
OTU_31198	0	0
OTU_71290	0	0
OTU_81021	0	0
OTU_76405	0	0
OTU_55428	0	0
OTU_29304	0	0
OTU_69949	0	0
OTU_65446	0	0
OTU_93186	0	0
OTU_75740	0	0
OTU_74759	0	0
OTU_47505	0	0
OTU_37877	0	0
OTU_26248	0	0
OTU_65968	0	0
OTU_32935	0	0
OTU_92306	0	0
OTU_77949	0	0
OTU_65663	0	0
OTU_65920	0	0
OTU_89775	0	0
